user_id,username,name,phone,email,governorate,city,is_active,profession,profession_ar,experience_years,average_rating,completed_jobs,accept_rate,is_available,is_verified,is_featured,hourly_rate,minimum_charge,currency,date_joined,profile_created_at
4059,user4059,Aya Youssef,01021662821,,sharqia,kafr_saqr,True,كمبيوتر,كمبيوتر,3,4.3,237,74.1,False,True,False,,200.0,EGP,2024-07-29 22:28:02,2025-12-07 18:04:20
4060,user4060,Omar Youssef,01046834930,user4060@example.com,cairo,tagamoa,True,حدائق,حدائق,9,4.5,96,65.0,True,True,False,80.0,200.0,USD,2025-10-17 06:58:41,2025-10-17 06:58:41
4066,user4066,Hoda Hussein,01065648201,user4066@example.com,asyut,abu_tig,True,نظافه,نظافه,8,3.5,271,83.9,True,False,False,40.0,150.0,EGP,2025-06-12 22:15:00,2026-05-03 04:42:49
4070,user4070,Khaled Hussein,01051058401,,beheira,rashid,True,تكييف,تكييف,9,2.9,62,84.7,True,True,False,25.0,250.0,EGP,2025-12-16 08:29:35,2026-03-27 12:55:40
4071,user4071,Sherine Khaled,01098516137,user4071@example.com,cairo,downtown,True,تكييف,تكييف,1,3.6,213,97.4,True,True,False,,100.0,EGP,2025-05-04 15:30:42,2025-11-29 17:22:02
4072,user4072,Youssef Fouad,01077419542,,sohag,gerga,True,حدائق,حدائق,8,3.7,171,63.5,False,True,True,25.0,120.0,EGP,2025-11-12 00:28:47,2025-11-12 00:28:47
4073,user4073,Nermeen Hamdy,01025194209,user4073@example.com,alexandria,smouha,True,دهان,دهان,15,3.1,0,84.7,True,True,False,,120.0,USD,2024-08-12 10:54:11,2024-08-12 10:54:11
4074,user4074,Hoda Ibrahim,01095852611,user4074@example.com,matrouh,el_alamein,True,نظافه,نظافه,12,2.5,205,72.4,True,False,True,50.0,100.0,EGP,2025-08-27 12:14:14,2025-08-27 12:14:14
4076,user4076,Mostafa Mostafa,01082279183,user4076@example.com,ismailia,el_montaza,True,صيانه منزليه,صيانه منزليه,17,4.9,173,84.0,True,True,True,60.0,150.0,EGP,2025-06-20 17:05:41,2025-06-25 17:14:31
4077,user4077,Mona Gamal,01094799928,user4077@example.com,fayoum,sinnuris,True,حدائق,حدائق,24,4.3,70,97.3,True,True,False,40.0,,EGP,2024-08-08 16:02:05,2025-12-28 08:29:01
4080,user4080,Dina Fouad,01064245326,,dakahlia,mit_ghamr,True,كمبيوتر,كمبيوتر,17,4.1,160,83.8,True,True,False,25.0,150.0,EGP,2025-09-26 07:29:03,2025-09-26 07:29:03
4083,user4083,Khaled Fouad,01062282117,user4083@example.com,sharqia,zagazig,True,كهربا,كهربا,13,3.7,145,78.7,True,False,False,35.0,,USD,2024-12-31 15:46:23,2025-02-21 15:03:55
4085,user4085,Rania Samy,01029786834,user4085@example.com,suez,el_arbaeen,True,سباكه,سباكه,14,4.2,74,93.2,True,True,False,60.0,50.0,USD,2025-02-14 17:52:11,2025-08-13 13:57:32
4086,user4086,Ismail Naguib,01057635093,user4086@example.com,beni_suef,beni_suef,False,كمبيوتر,كمبيوتر,21,4.5,233,60.4,True,True,False,25.0,100.0,EGP,2024-01-18 11:15:12,2024-01-18 11:15:12
4088,user4088,Amr Hamdy,01056270299,user4088@example.com,beni_suef,beni_suef,True,دهان,دهان,14,2.7,82,64.0,True,True,False,35.0,150.0,EGP,2025-02-19 05:02:40,2026-01-27 08:38:23
4090,user4090,Hussein Youssef,01060850060,user4090@example.com,matrouh,el_nagila,True,حدائق,حدائق,18,3.0,148,70.9,False,True,True,30.0,50.0,EGP,2025-12-10 04:28:13,2026-04-11 01:38:07
4091,user4091,Hassan Gamal,01058763851,,beni_suef,new_beni_suef,True,دهان,دهان,23,4.7,2,83.3,False,False,False,,150.0,EGP,2025-01-03 01:51:50,2025-01-03 01:51:50
4092,user4092,Ismail Hassan,01058096265,user4092@example.com,matrouh,el_nagila,True,صيانه منزليه,صيانه منزليه,9,3.1,163,64.3,True,True,False,45.0,120.0,EGP,2025-11-09 16:42:30,2025-11-19 19:49:01
4098,user4098,Hassan Hamdy,01077443111,user4098@example.com,luxor,karnak,True,سباكه,سباكه,6,3.7,269,67.3,False,True,False,,150.0,EGP,2025-09-30 18:44:31,2026-03-06 05:05:55
4100,user4100,Ahmed Omar,01029395576,user4100@example.com,kafr_el_sheikh,sidi_salem,True,صيانه منزليه,صيانه منزليه,23,3.3,216,82.0,True,True,False,100.0,50.0,EGP,2025-09-07 23:28:49,2025-10-30 21:41:02
4104,user4104,Nermeen Gamal,01030558863,,fayoum,tamiya,True,كمبيوتر,كمبيوتر,3,3.6,220,79.2,False,False,True,80.0,180.0,EGP,2026-03-03 19:09:15,2026-04-30 07:04:23
4108,user4108,Samar Said,01086094813,user4108@example.com,qalyubia,tukh,True,كهربا,كهربا,25,4.5,43,93.9,False,True,False,,75.0,EGP,2024-05-29 11:19:38,2024-05-29 11:19:38
4109,user4109,Sara Nabil,01066718704,,beni_suef,new_beni_suef,True,كهربا,كهربا,7,2.9,46,94.4,True,False,True,100.0,180.0,EGP,2024-05-08 09:22:50,2026-01-20 08:12:45
4111,user4111,Rania Fouad,01043464305,,luxor,karnak,True,كمبيوتر,كمبيوتر,14,4.8,84,79.2,True,True,False,45.0,180.0,EGP,2024-12-30 08:48:16,2026-01-16 15:30:49
4114,user4114,Emad Shaker,01056932399,user4114@example.com,beni_suef,el_fashn,True,كمبيوتر,كمبيوتر,17,3.9,269,91.5,False,False,False,60.0,100.0,EGP,2024-03-04 06:44:20,2026-05-25 00:31:23
4117,user4117,Hany Khaled,01064538417,user4117@example.com,asyut,el_quossia,True,صيانه منزليه,صيانه منزليه,11,4.9,97,95.3,True,True,False,80.0,200.0,EGP,2026-03-18 04:44:31,2026-05-20 10:55:50
4118,user4118,Laila Hassan,01058780335,,matrouh,siwa,True,نقل عفش,نقل عفش,23,3.7,15,65.5,True,True,True,100.0,100.0,EGP,2025-01-27 07:15:26,2025-08-03 19:38:33
4124,user4124,Samar Mostafa,01087529276,user4124@example.com,cairo,maadi,True,سباكه,سباكه,7,2.7,299,96.3,True,True,False,,,USD,2026-01-23 15:34:41,2026-04-01 03:32:34
4126,user4126,Rania Khaled,01052156354,user4126@example.com,ismailia,fayed,True,صيانه منزليه,صيانه منزليه,7,3.4,229,95.5,True,True,False,45.0,250.0,EGP,2025-06-13 22:03:59,2025-10-02 14:06:31
4127,user4127,Sara Tawfik,01087135766,,cairo,tagamoa,True,نقل عفش,نقل عفش,4,3.3,116,86.4,True,True,False,60.0,,EGP,2025-04-22 14:22:34,2025-04-26 01:06:12
4128,user4128,Reem Nabil,01026737668,user4128@example.com,fayoum,itsa,True,دهان,دهان,8,3.9,234,78.0,True,True,False,40.0,150.0,EGP,2025-06-14 13:51:58,2025-10-15 22:28:34
4131,user4131,Yasmin Samy,01053677829,user4131@example.com,giza,faisal,True,تكييف,تكييف,10,3.8,196,79.8,True,False,False,75.0,50.0,EGP,2025-12-02 06:04:41,2025-12-27 08:00:50
4134,user4134,Nour Khaled,01023708002,user4134@example.com,suez,faisal,True,تكييف,تكييف,1,3.3,197,66.7,False,True,False,30.0,100.0,EGP,2024-04-16 21:00:35,2025-01-06 04:22:55
4136,user4136,Ghada Hussein,01081819679,user4136@example.com,alexandria,montaza,True,تكييف,تكييف,8,3.4,27,91.1,True,True,False,40.0,100.0,EGP,2024-09-28 14:29:08,2025-11-21 22:16:03
4138,user4138,Amr Rashid,01041689151,user4138@example.com,matrouh,marsa_matrouh,False,نظافه,نظافه,23,4.9,168,78.5,True,True,False,30.0,100.0,EGP,2025-12-08 20:47:20,2025-12-08 20:47:20
4144,user4144,Yasmin Ali,01097875723,user4144@example.com,matrouh,el_alamein,True,تكييف,تكييف,3,5.0,54,79.1,True,True,False,,250.0,EGP,2025-12-13 02:04:41,2025-12-13 02:04:41
4145,user4145,Sameh Samy,01068278616,user4145@example.com,aswan,kom_ombo,True,دهان,دهان,13,3.1,7,76.8,True,True,False,30.0,,EGP,2024-05-21 13:29:25,2024-08-29 12:36:25
4146,user4146,Mona Hassan,01096695026,user4146@example.com,beheira,rashid,True,كمبيوتر,كمبيوتر,18,4.5,234,97.8,True,True,False,60.0,,EGP,2025-03-24 05:20:50,2026-02-19 01:49:25
4149,user4149,Hussein Hamdy,01092936770,user4149@example.com,fayoum,itsa,True,سباكه,سباكه,3,3.9,201,68.2,True,False,False,50.0,100.0,EGP,2025-07-22 21:35:09,2026-05-25 05:36:54
4150,user4150,Noha Tawfik,01010436604,,minya,bani_mazar,True,كهربا,كهربا,1,3.9,137,75.4,True,True,False,50.0,200.0,EGP,2026-01-31 21:24:18,2026-06-12 14:09:38
4152,user4152,Maha Naguib,01094383577,user4152@example.com,ismailia,el_montaza,True,حدائق,حدائق,22,4.0,41,70.6,True,False,False,35.0,,EGP,2025-06-05 15:22:21,2026-02-04 07:58:39
4153,user4153,Hany Naguib,01035809109,user4153@example.com,ismailia,el_montaza,True,كهربا,كهربا,18,4.3,235,68.7,True,True,False,50.0,180.0,EGP,2024-07-16 14:09:30,2025-04-16 17:20:47
4157,user4157,Hoda Hamdy,01084556193,user4157@example.com,fayoum,fayoum,True,نظافه,نظافه,6,2.6,167,82.2,True,False,False,45.0,180.0,EGP,2024-10-04 20:37:40,2024-12-30 16:17:55
4158,user4158,Karim Youssef,01037234447,,dakahlia,mit_ghamr,True,تكييف,تكييف,25,2.9,282,80.1,True,True,True,30.0,180.0,EGP,2025-09-27 19:13:08,2026-01-21 10:11:24
4160,user4160,Hoda Khaled,01050065765,user4160@example.com,giza,faisal,True,كمبيوتر,كمبيوتر,3,4.7,148,64.5,True,True,False,,120.0,USD,2024-07-12 15:36:00,2025-10-25 12:56:15
4166,user4166,Nadia Omar,01090346078,user4166@example.com,kafr_el_sheikh,baltim,False,كمبيوتر,كمبيوتر,24,3.8,173,60.5,False,False,False,,50.0,EGP,2025-12-15 18:37:57,2025-12-28 11:44:41
4168,user4168,Hassan Hamdy,01063933059,user4168@example.com,minya,samalut,True,دهان,دهان,24,3.1,83,63.3,True,True,False,35.0,50.0,EGP,2024-09-14 14:13:50,2025-10-09 10:47:34
4170,user4170,Sameh Rashid,01048947295,user4170@example.com,giza,haram,False,نقل عفش,نقل عفش,10,4.6,179,67.5,True,True,False,,250.0,USD,2025-01-28 02:42:24,2026-06-01 01:23:29
4171,user4171,Youssef Hassan,01071867511,user4171@example.com,fayoum,itsa,False,كهربا,كهربا,5,4.3,190,96.2,True,True,False,80.0,150.0,EGP,2026-02-08 08:59:56,2026-04-06 14:58:16
4177,user4177,Rania Samy,01048820632,user4177@example.com,sohag,akhmin,False,تكييف,تكييف,10,4.0,127,65.4,False,True,False,75.0,250.0,USD,2024-10-03 23:43:01,2024-11-30 10:15:19
4179,user4179,Ahmed Nabil,01023704472,,beheira,edku,True,حدائق,حدائق,20,3.7,80,92.4,True,True,False,50.0,50.0,EGP,2025-11-02 21:06:59,2026-03-21 14:18:25
4181,user4181,Hany Khaled,01093583876,user4181@example.com,port_said,el_zohour,True,دهان,دهان,5,3.2,287,99.7,True,False,False,60.0,250.0,EGP,2024-01-24 18:40:59,2024-01-24 18:40:59
4182,user4182,Hassan Shaker,01090337085,user4182@example.com,minya,samalut,True,كهربا,كهربا,22,2.5,189,68.5,True,True,False,100.0,200.0,EGP,2024-07-01 05:11:35,2025-07-18 10:38:05
4184,user4184,Ahmed Ali,01055186361,,sharqia,abu_hamad,True,تكييف,تكييف,3,5.0,70,90.7,True,True,False,50.0,120.0,EGP,2024-12-23 22:34:14,2024-12-23 22:34:14
4185,user4185,Youssef Ibrahim,01022272705,,luxor,armant,True,نجاره,نجاره,18,4.6,11,88.7,True,True,True,75.0,250.0,EGP,2025-11-22 08:16:09,2026-03-07 09:16:03
4186,user4186,Karim Adel,01038489949,,asyut,el_quossia,True,نظافه,نظافه,14,4.5,138,67.0,True,True,False,60.0,,EGP,2025-04-12 19:09:19,2026-02-23 13:49:59
4188,user4188,Sherif Naguib,01036273207,user4188@example.com,aswan,edfu,True,دهان,دهان,5,3.7,168,88.6,True,True,False,25.0,75.0,EGP,2026-02-09 17:24:58,2026-06-02 16:57:39
4191,user4191,Fatima Ali,01029282611,user4191@example.com,beheira,damanhur,True,تكييف,تكييف,13,4.7,255,88.4,False,True,False,75.0,180.0,EGP,2026-02-09 19:36:43,2026-05-08 04:10:07
4195,user4195,Sherif Gamal,01074566934,user4195@example.com,aswan,kom_ombo,True,كمبيوتر,كمبيوتر,15,3.7,196,75.2,True,True,False,25.0,,EGP,2025-05-01 16:21:34,2025-07-14 10:10:28
4196,user4196,Sherif Samy,01010639741,user4196@example.com,asyut,abu_tig,True,صيانه منزليه,صيانه منزليه,15,2.8,214,90.2,True,True,True,50.0,100.0,EGP,2026-01-14 15:10:54,2026-03-03 11:02:34
4197,user4197,Ali Tawfik,01065973329,,minya,samalut,True,نظافه,نظافه,21,2.6,43,64.8,True,True,False,,250.0,EGP,2024-07-24 23:22:09,2025-03-03 05:47:03
4199,user4199,Reem Fahmy,01013925750,user4199@example.com,sharqia,kafr_saqr,True,نظافه,نظافه,15,4.1,238,71.5,True,True,True,50.0,,EGP,2024-03-05 15:34:14,2024-12-01 15:45:03
4200,user4200,Amany Hussein,01011445979,user4200@example.com,beheira,abu_al_matamir,True,نقل عفش,نقل عفش,8,3.4,89,64.2,True,True,False,75.0,,EGP,2025-12-13 03:07:03,2026-02-27 17:38:24
4201,user4201,Hussein Fahmy,01090409119,user4201@example.com,fayoum,yusuf_el_seddiq,True,كمبيوتر,كمبيوتر,25,4.7,229,84.1,True,True,False,100.0,,EGP,2024-09-20 15:43:43,2025-11-16 20:46:03
4203,user4203,Hassan Gamal,01097238171,user4203@example.com,suez,suez,True,سباكه,سباكه,23,3.7,297,92.0,True,True,False,100.0,,EGP,2024-05-01 17:09:29,2024-05-01 17:09:29
4205,user4205,Omar Ibrahim,01058234387,user4205@example.com,minya,samalut,True,كهربا,كهربا,10,3.4,87,83.5,True,True,False,,200.0,EGP,2025-07-31 09:47:26,2025-07-31 09:47:26
4207,user4207,Dina Youssef,01064774501,user4207@example.com,beheira,kafr_el_dawwar,True,سباكه,سباكه,8,3.7,19,64.1,True,True,False,,180.0,EGP,2025-08-31 04:12:40,2026-03-10 17:34:05
4209,user4209,Heba Hassan,01020621354,,damietta,kafr_saad,False,حدائق,حدائق,9,3.4,61,65.7,True,False,False,40.0,120.0,EGP,2024-07-10 15:14:24,2025-12-18 23:29:07
4212,user4212,Hussein Tawfik,01032292457,,beni_suef,beni_suef,True,حدائق,حدائق,15,4.9,237,81.8,True,True,False,60.0,250.0,USD,2025-03-14 12:25:45,2026-04-20 13:31:44
4218,user4218,Tarek Hamdy,01055760301,user4218@example.com,alexandria,smouha,True,كهربا,كهربا,17,3.6,152,78.6,False,True,False,35.0,120.0,EGP,2024-04-01 09:58:44,2025-11-22 10:48:38
4220,user4220,Ali Said,01028868535,user4220@example.com,kafr_el_sheikh,metoubas,True,سباكه,سباكه,23,3.7,291,63.9,True,False,True,25.0,200.0,EGP,2026-03-02 06:45:50,2026-03-26 09:41:56
4223,user4223,Waleed Said,01094166087,user4223@example.com,port_said,port_said,True,حدائق,حدائق,20,4.2,231,70.8,False,True,False,80.0,250.0,EGP,2025-06-24 17:33:42,2025-09-28 22:29:13
4229,user4229,Sameh Hamdy,01080230968,user4229@example.com,sohag,gerga,True,حدائق,حدائق,6,3.2,279,77.8,True,True,False,,75.0,EGP,2025-04-27 19:44:39,2026-04-27 03:07:00
4230,user4230,Omar Said,01053831241,user4230@example.com,damietta,el_zarqa,True,صيانه منزليه,صيانه منزليه,3,3.3,65,91.8,True,False,False,,200.0,USD,2025-09-02 19:24:17,2025-09-02 19:24:17
4231,user4231,Omar Nabil,01064189484,user4231@example.com,asyut,abu_tig,True,نجاره,نجاره,19,4.6,53,88.4,True,True,False,45.0,100.0,EGP,2025-12-17 11:01:50,2026-03-27 23:47:57
4240,user4240,Heba Omar,01076569914,user4240@example.com,minya,minya,True,كمبيوتر,كمبيوتر,3,3.0,2,80.1,True,True,False,100.0,75.0,EGP,2025-01-27 19:38:59,2025-10-08 07:18:46
4245,user4245,Sherif Youssef,01065654818,user4245@example.com,minya,malawi,True,كمبيوتر,كمبيوتر,22,3.8,73,92.3,True,True,False,25.0,200.0,EGP,2025-10-14 09:48:54,2025-11-08 19:06:39
4247,user4247,Aya Samy,01021801703,user4247@example.com,aswan,nasr_nuba,True,تكييف,تكييف,16,2.8,120,83.7,True,False,False,100.0,200.0,EGP,2024-06-03 05:01:23,2025-07-05 18:55:10
4248,user4248,Samar Hassan,01073414472,user4248@example.com,dakahlia,talkha,False,كمبيوتر,كمبيوتر,20,3.7,90,91.5,True,True,False,40.0,250.0,EGP,2025-05-24 08:31:45,2026-03-05 13:01:14
4249,user4249,Ismail Fouad,01061734706,user4249@example.com,luxor,karnak,True,تكييف,تكييف,8,5.0,51,60.6,True,True,False,75.0,,EGP,2025-02-16 11:01:39,2025-04-15 17:11:04
4251,user4251,Hoda Fouad,01033413163,user4251@example.com,beheira,damanhur,True,صيانه منزليه,صيانه منزليه,21,4.8,4,81.3,False,True,False,50.0,50.0,EGP,2024-06-06 06:13:06,2024-09-15 03:26:26
4255,user4255,Maha Mostafa,01086004166,,matrouh,el_nagila,True,سباكه,سباكه,17,3.7,193,86.5,True,True,False,80.0,120.0,EGP,2025-10-12 06:15:16,2026-04-13 09:12:38
4260,user4260,Hussein Ali,01082568322,,beheira,edku,True,نظافه,نظافه,4,3.0,119,64.9,True,False,True,100.0,,EGP,2025-08-02 08:57:49,2026-02-17 03:07:13
4261,user4261,Ali Ibrahim,01013875107,user4261@example.com,cairo,new_cairo,True,صيانه منزليه,صيانه منزليه,15,4.4,36,65.3,True,True,True,30.0,,EGP,2024-10-28 04:31:41,2026-03-15 07:27:48
4264,user4264,Aya Samy,01014732894,user4264@example.com,asyut,el_quossia,True,صيانه منزليه,صيانه منزليه,8,2.7,80,83.6,True,True,False,50.0,,USD,2025-03-15 11:57:52,2026-01-30 00:16:55
4269,user4269,Youssef Hussein,01034032400,user4269@example.com,luxor,karnak,True,تكييف,تكييف,22,3.0,155,66.0,True,True,False,80.0,75.0,EGP,2025-11-23 11:36:55,2025-11-23 11:36:55
4270,user4270,Maha Naguib,01011229796,user4270@example.com,alexandria,montaza,False,تكييف,تكييف,14,3.7,72,85.3,True,True,False,,120.0,EGP,2026-04-17 20:55:14,2026-05-29 11:05:37
4271,user4271,Dina Youssef,01045147144,user4271@example.com,beni_suef,naser,True,نظافه,نظافه,22,3.4,159,88.1,True,True,False,80.0,75.0,EGP,2026-04-11 01:47:58,2026-05-08 00:45:54
4275,user4275,Ramy Youssef,01060205096,user4275@example.com,beheira,kafr_el_dawwar,True,كمبيوتر,كمبيوتر,17,4.8,49,61.1,True,True,True,100.0,100.0,EGP,2025-08-25 04:56:24,2026-05-04 04:08:10
4276,user4276,Rania Fahmy,01028733271,,matrouh,siwa,True,دهان,دهان,20,2.7,137,78.8,False,True,True,40.0,,EGP,2026-01-25 11:15:02,2026-05-04 10:17:27
4284,user4284,Dina Said,01042549901,user4284@example.com,asyut,abu_tig,True,حدائق,حدائق,17,3.4,261,65.2,False,False,False,,75.0,EGP,2025-05-30 02:53:08,2025-05-30 02:53:08
4292,user4292,Hassan Said,01099295491,user4292@example.com,matrouh,el_alamein,True,نظافه,نظافه,20,4.6,24,83.9,True,False,False,35.0,180.0,EGP,2025-10-13 18:32:16,2026-05-16 11:10:12
4294,user4294,Mona Tawfik,01097502338,user4294@example.com,beni_suef,naser,True,كهربا,كهربا,19,3.5,130,80.1,True,True,False,,180.0,EGP,2024-02-02 05:08:49,2024-02-02 05:08:49
4297,user4297,Noha Hamdy,01011685851,user4297@example.com,qalyubia,tukh,True,نقل عفش,نقل عفش,6,3.7,180,68.5,True,True,True,75.0,180.0,EGP,2025-03-10 14:06:38,2026-02-08 10:35:31
4301,user4301,Yasmin Ibrahim,01042169629,user4301@example.com,matrouh,siwa,True,نظافه,نظافه,4,3.1,71,81.4,True,False,False,25.0,,EGP,2024-01-05 02:28:43,2024-03-20 00:48:57
4304,user4304,Ghada Rashid,01012081516,,alexandria,borg_el_arab,True,نجاره,نجاره,24,4.2,42,61.1,True,True,False,100.0,,EGP,2026-03-31 17:53:46,2026-03-31 17:53:46
4307,user4307,Omar Shaker,01055670381,,port_said,el_manakh,True,سباكه,سباكه,1,4.9,100,67.4,True,False,False,80.0,100.0,EGP,2024-07-07 03:39:07,2024-10-15 19:46:10
4309,user4309,Aya Adel,01095292428,user4309@example.com,sohag,tahta,True,كمبيوتر,كمبيوتر,17,2.7,110,73.4,False,True,False,80.0,180.0,USD,2025-10-31 22:54:35,2026-05-08 11:11:51
4313,user4313,Ali Fahmy,01064340604,user4313@example.com,minya,samalut,True,حدائق,حدائق,14,3.7,198,88.4,True,False,False,100.0,200.0,EGP,2025-02-21 05:02:59,2025-02-21 05:02:59
4318,user4318,Yasmin Rashid,01012218404,user4318@example.com,minya,bani_mazar,True,كهربا,كهربا,1,3.2,201,97.3,True,True,False,30.0,50.0,EGP,2024-03-25 05:28:28,2024-11-26 20:38:22
4319,user4319,Fatima Khaled,01092696695,user4319@example.com,damietta,damietta,True,صيانه منزليه,صيانه منزليه,24,3.0,247,61.9,False,False,False,100.0,50.0,EGP,2025-01-14 21:35:40,2025-10-12 06:49:11
4320,user4320,Nour Tawfik,01075384749,user4320@example.com,sohag,tahta,False,سباكه,سباكه,12,2.8,16,63.8,True,True,False,,200.0,USD,2025-12-05 14:19:56,2026-05-16 18:52:29
4322,user4322,Maha Fahmy,01090244313,user4322@example.com,damietta,new_damietta,True,نظافه,نظافه,5,3.2,162,72.0,True,True,False,35.0,250.0,EGP,2025-08-25 20:13:12,2025-10-23 11:42:50
4323,user4323,Hoda Rashid,01061569499,,luxor,luxor,True,نجاره,نجاره,4,4.3,120,87.4,True,True,False,30.0,100.0,EGP,2025-04-12 02:03:43,2025-04-12 02:03:43
4325,user4325,Youssef Rashid,01087611845,,qalyubia,benha,True,دهان,دهان,25,5.0,115,85.8,True,False,False,,120.0,EGP,2026-02-04 22:12:31,2026-06-01 04:29:29
4327,user4327,Hussein Ali,01086207426,user4327@example.com,sohag,el_maragha,True,نجاره,نجاره,17,4.6,46,70.6,True,False,False,80.0,,EGP,2025-08-16 11:44:51,2026-02-12 20:45:53
4335,user4335,Mahmoud Ibrahim,01086600553,user4335@example.com,kafr_el_sheikh,kafr_el_sheikh,True,نظافه,نظافه,15,3.2,137,64.9,False,False,False,35.0,120.0,EGP,2025-01-31 12:59:20,2025-04-01 23:45:41
4338,user4338,Nermeen Tawfik,01090967812,user4338@example.com,asyut,abu_tig,True,سباكه,سباكه,12,3.9,87,79.0,False,False,True,50.0,,EGP,2024-03-10 02:56:27,2024-12-06 20:11:30
4341,user4341,Amany Shaker,01049788339,user4341@example.com,port_said,el_sharq,True,صيانه منزليه,صيانه منزليه,10,3.2,117,88.3,True,False,False,75.0,,EGP,2024-02-11 15:39:51,2024-09-28 13:08:23
4342,user4342,Samar Adel,01094108722,user4342@example.com,matrouh,el_nagila,True,صيانه منزليه,صيانه منزليه,19,3.5,43,88.5,True,False,False,,50.0,EGP,2025-11-18 02:44:15,2026-01-16 10:16:32
4344,user4344,Aya Hamdy,01017005793,user4344@example.com,asyut,asyut,True,صيانه منزليه,صيانه منزليه,16,4.7,191,73.8,True,False,False,30.0,150.0,EGP,2024-09-29 23:02:12,2025-01-27 00:23:35
4350,user4350,Reem Rashid,01060151686,user4350@example.com,sharqia,kafr_saqr,True,سباكه,سباكه,25,2.8,14,93.3,True,False,False,100.0,150.0,EGP,2024-09-02 23:55:18,2024-12-31 12:30:59
4351,user4351,Waleed Rashid,01011454396,user4351@example.com,matrouh,siwa,True,حدائق,حدائق,23,3.4,210,70.8,False,True,False,80.0,100.0,EGP,2024-06-11 03:10:21,2024-11-29 01:14:58
4352,user4352,Hassan Khaled,01066887676,user4352@example.com,suez,suez,True,سباكه,سباكه,16,3.7,118,77.3,True,True,True,40.0,150.0,EGP,2024-05-09 12:16:17,2025-05-12 02:13:01
4354,user4354,Hussein Hussein,01088198258,user4354@example.com,alexandria,montaza,True,دهان,دهان,21,4.6,243,97.2,True,True,False,80.0,200.0,EGP,2024-05-01 23:03:49,2025-12-27 23:28:00
4356,user4356,Marwa Hussein,01043195266,user4356@example.com,sohag,gerga,True,حدائق,حدائق,24,3.4,13,79.3,True,True,False,35.0,150.0,EGP,2025-06-20 15:20:15,2025-07-08 05:55:54
4358,user4358,Mohamed Tawfik,01053698045,user4358@example.com,asyut,el_quossia,True,سباكه,سباكه,15,3.9,178,81.4,False,True,False,60.0,50.0,EGP,2025-09-12 18:47:15,2026-06-12 04:46:23
4360,user4360,Khaled Hussein,01046780582,user4360@example.com,suez,ganaen,True,نجاره,نجاره,7,4.2,12,66.2,True,True,True,,200.0,EGP,2026-02-27 00:34:05,2026-05-05 01:53:58
4362,user4362,Sameh Youssef,01064227754,user4362@example.com,ismailia,el_tal_el_kebeer,True,سباكه,سباكه,9,4.2,233,72.4,True,True,True,60.0,75.0,EGP,2024-03-02 00:20:31,2025-03-25 21:06:28
4363,user4363,Amr Samy,01033216014,user4363@example.com,dakahlia,dikirnis,True,نجاره,نجاره,9,3.2,207,65.1,True,True,True,75.0,250.0,EGP,2024-05-13 06:42:46,2025-08-26 10:06:54
4366,user4366,Samar Khaled,01091541438,,qalyubia,shubra_el_kheima,True,كمبيوتر,كمبيوتر,12,4.5,281,69.2,True,True,True,,75.0,EGP,2026-05-08 03:19:46,2026-06-14 01:07:06
4369,user4369,Ali Gamal,01030043745,,luxor,luxor,True,سباكه,سباكه,4,3.9,62,71.9,True,False,False,75.0,200.0,EGP,2026-02-02 10:43:35,2026-03-28 23:13:43
4370,user4370,Hany Mostafa,01057274797,,beni_suef,el_fashn,True,كهربا,كهربا,14,4.3,268,82.4,True,True,False,,,EGP,2024-07-09 20:55:33,2025-08-27 07:19:57
4373,user4373,Ali Rashid,01075526134,,asyut,manfalut,True,صيانه منزليه,صيانه منزليه,25,2.6,296,98.6,False,True,False,,120.0,USD,2025-08-22 21:18:00,2026-04-11 05:46:32
4379,user4379,Samar Youssef,01053250882,user4379@example.com,matrouh,el_nagila,True,كهربا,كهربا,24,4.7,180,91.6,True,False,False,75.0,,EGP,2026-01-20 00:55:23,2026-01-29 19:13:08
4383,user4383,Hussein Hassan,01033747945,user4383@example.com,suez,faisal,True,صيانه منزليه,صيانه منزليه,15,2.7,274,63.0,True,True,False,75.0,180.0,EGP,2024-01-07 16:49:17,2024-01-07 16:49:17
4386,user4386,Tarek Samy,01043641178,user4386@example.com,dakahlia,talkha,True,صيانه منزليه,صيانه منزليه,9,4.4,246,74.2,True,False,False,,150.0,EGP,2025-12-21 04:44:51,2026-02-08 00:16:04
4390,user4390,Maged Nabil,01048890188,user4390@example.com,ismailia,abu_sultan,True,دهان,دهان,14,2.8,89,93.2,True,False,False,25.0,,EGP,2025-08-18 06:18:10,2025-11-26 04:27:43
4393,user4393,Samar Hussein,01098203261,user4393@example.com,dakahlia,nabaroh,True,صيانه منزليه,صيانه منزليه,23,3.4,240,63.0,False,False,False,35.0,100.0,EGP,2025-11-16 23:33:25,2026-01-07 21:32:54
4399,user4399,Ghada Naguib,01021837019,user4399@example.com,suez,el_arbaeen,True,كمبيوتر,كمبيوتر,9,3.4,174,87.3,True,True,False,,,EGP,2024-12-27 14:32:06,2026-04-21 10:17:55
4407,user4407,Mohamed Nabil,01059596879,,sharqia,zagazig,True,نظافه,نظافه,4,4.3,186,95.7,True,False,False,,,USD,2025-08-06 08:01:03,2026-03-22 08:12:23
